movieId,average_rating
473,2.4375
474,3.713898916967509
475,3.8780487804878048
476,3.0
477,3.567193675889328
478,2.0
479,2.891891891891892
480,3.6819571865443423
481,3.361666666666667
482,3.486206896551724
483,3.9193548387096775
484,2.7181818181818183
485,2.79
486,2.9473684210526314
487,2.630434782608696
488,3.375
489,2.713815789473684
490,3.377005347593583
491,3.4904761904761905
492,3.6411042944785277
493,3.6013824884792625
494,3.3587115666178624
495,3.0217391304347827
496,3.4705882352941178
497,3.850189633375474
498,3.0277777777777777
499,2.659090909090909
500,3.4275601698914584
501,3.6373626373626373
502,2.303719008264463
503,3.2
504,3.0238095238095237
505,2.5789473684210527
506,3.6184210526315788
507,3.5514018691588785
508,3.796116504854369
509,3.668229166666667
510,2.8660714285714284
511,3.0346534653465347
512,3.0074626865671643
513,2.9583333333333335
514,3.476950354609929
515,3.8863636363636362
516,3.085
517,3.2142857142857144
518,2.708955223880597
519,2.1689419795221845
520,3.104434072345391
521,3.216666666666667
522,3.6544117647058822
523,3.8125
524,3.5421166306695464
525,3.642857142857143
526,2.75
527,4.260642680582258
528,2.8365384615384617
529,3.8214890016920475
530,3.0
531,3.4479166666666665
532,2.96875
533,2.9490291262135924
534,3.9054054054054053
535,3.7968253968253967
536,3.3660714285714284
537,3.092696629213483
538,3.7922535211267605
539,3.5253602305475504
540,2.6791044776119404
541,4.134440400363967
542,2.9326923076923075
543,3.278969957081545
544,2.9556451612903225
546,2.09214501510574
547,2.7745098039215685
548,3.013333333333333
549,3.826923076923077
550,3.12807881773399
551,3.7221801665404994
552,3.32
553,3.7141304347826085
554,3.189655172413793
555,3.809419496166484
556,3.9926470588235294
558,2.6745283018867925
559,3.125
560,4.0
561,3.1666666666666665
562,3.7925824175824174
563,3.4444444444444446
564,2.5526315789473686
565,3.5384615384615383
566,2.730769230769231
567,2.6666666666666665
568,3.1
569,3.0240384615384617
570,3.088235294117647
571,3.4583333333333335
572,2.0
573,3.5555555555555554
574,3.2152777777777777
575,3.058333333333333
576,3.0
577,2.9054054054054053
579,3.25
580,3.2903225806451615
581,3.985
582,2.6
583,3.6818181818181817
584,3.0
585,2.6333892617449663
586,3.1516574585635357
587,3.4645429362880886
588,3.717065868263473
589,3.937446443873179
590,3.762596899224806
591,1.5
592,3.4041221935958776
593,4.140880366092831
594,3.594073377234243
595,3.7128870673952643
596,3.5031887755102042
597,3.430945692883895
598,3.4375
599,3.8020833333333335
600,3.473684210526316
601,3.0
602,3.763157894736842
603,3.0121951219512195
604,4.0
605,3.273224043715847
606,2.619047619047619
607,2.3333333333333335
608,4.121895767750962
609,2.9938650306748467
610,3.393905191873589
611,2.5463917525773194
612,2.915
613,3.632
614,3.2142857142857144
615,3.625
616,3.3630573248407645
617,3.52
618,2.9285714285714284
619,2.875
620,3.25
621,3.238095238095238
623,3.8333333333333335
625,3.0
626,3.058139534883721
627,3.542372881355932
628,3.7820710973724885
629,2.5
630,2.888888888888889
631,2.8830645161290325
632,3.888888888888889
633,3.25
634,2.1315789473684212
635,3.69672131147541
636,5.0
637,2.85
638,3.4393939393939394
639,3.0789473684210527
640,3.003125
641,2.375
642,1.0
643,1.0
644,1.0
645,3.46
647,3.5127314814814814
648,3.4162539396668166
649,3.8125
650,3.4153846153846152
651,3.25
652,2.6666666666666665
653,3.2246117084826764
654,3.0
655,3.0
656,3.0
657,2.3333333333333335
658,3.0
659,3.888888888888889
660,3.3
661,3.4083769633507854
662,3.325
663,3.3548387096774195
664,3.25
665,3.8452380952380953
666,3.45
667,2.5
668,4.083333333333333
670,4.0
671,3.68491124260355
672,1.75
673,2.7998430141287285
674,3.016431924882629
675,2.8333333333333335
676,2.0
678,4.023489932885906
679,3.272727272727273
680,3.7560975609756095
681,3.642857142857143
682,3.2142857142857144
683,2.0
684,3.0
685,3.5
687,2.625
688,2.617816091954023
690,3.25
691,3.272727272727273
692,2.2375
693,3.5
694,3.125
695,3.158536585365854
696,3.3125
697,2.948529411764706
698,2.6
699,2.3333333333333335
700,3.49438202247191
701,3.409090909090909
702,3.6666666666666665
703,2.9047619047619047
704,2.8701923076923075
705,3.6
706,3.75
707,3.1481481481481484
708,3.359749144811859
709,3.3055555555555554
710,2.9038461538461537
711,2.6717171717171717
712,3.9615384615384617
713,3.1666666666666665
714,3.875
715,3.3974358974358974
716,3.2142857142857144
717,2.5714285714285716
718,3.298611111111111
719,3.017429193899782
720,4.1474226804123715
721,3.0
722,3.5
723,2.75
724,2.98109640831758
725,2.8511904761904763
726,3.16
727,4.0
728,3.7650273224043715
729,3.5
730,3.142857142857143
731,3.03
732,3.1333333333333333
733,3.6587750900669067
734,3.4
735,3.3680555555555554
736,3.1977047470005218
737,1.9775784753363228
738,3.5
739,1.0
741,3.9835728952772076
742,2.763157894736842
743,2.701117318435754
744,2.5
745,4.078404401650619
746,4.025
747,2.0793650793650795
748,3.2224025974025974
749,1.75
750,4.203431372549019
751,4.0
752,3.25
753,3.0
754,2.9615384615384617
755,3.3823529411764706
756,3.4285714285714284
757,4.03125
759,4.078947368421052
760,3.663793103448276
761,2.6820276497695854
762,2.3712255772646538
763,3.3333333333333335
764,3.5483870967741935
765,3.1025641025641026
766,3.4537037037037037
767,3.392857142857143
768,3.3333333333333335
769,3.7142857142857144
770,3.0
771,3.4166666666666665
772,3.0
773,2.75
774,2.3333333333333335
775,2.5
776,3.0
777,2.625
778,4.020773225620312
779,2.9074074074074074
780,3.3827202159973
781,3.549586776859504
782,2.955357142857143
783,3.2617924528301887
784,2.6515863689776733
785,3.2193548387096773
786,3.182671081677704
787,3.4
788,2.8563167259786475
789,3.0
790,3.142857142857143
791,2.4285714285714284
792,2.8
793,2.5
794,3.0
795,3.5
796,3.5
797,3.272727272727273
798,2.883116883116883
799,3.3803763440860215
800,4.066037735849057
801,3.0044642857142856
802,3.5144836272040303
803,3.3285714285714287
804,3.119047619047619
805,3.755524861878453
806,3.152173913043478
807,2.9375
808,3.215686274509804
809,2.670886075949367
810,1.7899159663865547
812,1.0
813,2.980769230769231
816,1.0
818,2.5292397660818713
819,2.875
820,3.0
821,3.0
822,1.4
823,2.95
824,3.625
826,1.0
827,2.8666666666666667
828,3.1785714285714284
829,2.8701923076923075
830,3.1199460916442048
831,3.6363636363636362
832,3.477482678983834
833,2.473684210526316
834,2.75
835,3.1842105263157894
836,2.8364661654135337
837,3.4269521410579347
838,3.7289293849658316
839,2.8668122270742358
840,2.72972972972973
841,3.425
842,2.752136752136752
843,3.2
844,3.65625
845,2.6
846,3.5
847,2.375
848,3.7454545454545456
849,2.7344444444444442
850,3.411764705882353
851,3.3636363636363638
852,3.143668831168831
853,2.8
854,2.9375
855,2.0
856,2.75
857,2.0
858,4.341038632045598
859,5.0
860,3.4318181818181817
861,3.32312925170068
862,2.9411764705882355
864,3.7
865,3.1666666666666665
866,3.7633136094674557
867,2.4210526315789473
868,2.9166666666666665
869,2.75
870,2.2708333333333335
871,2.0
872,3.8333333333333335
873,1.75
874,2.3333333333333335
875,3.3947368421052633
876,2.4375
877,3.1818181818181817
878,1.0
879,2.8347457627118646
880,2.5551948051948052
881,2.7093023255813953
882,2.8472222222222223
884,3.5
885,2.7111111111111112
886,3.0681818181818183
887,3.0
889,3.8333333333333335
890,2.6666666666666665
891,2.5436507936507935
892,3.6666666666666665
893,3.734375
894,2.75
895,2.7
896,3.6774193548387095
897,3.588888888888889
898,4.154878048780488
899,4.102290076335878
900,3.7675675675675677
901,3.5
902,3.811004784688995
903,4.071808510638298
904,4.226729291204099
905,4.153992395437262
906,4.045112781954887
907,4.03030303030303
908,4.179525222551929
909,3.997134670487106
910,4.041411042944786
911,4.066037735849057
912,4.1963717377466585
913,4.116154873164219
914,3.9509306260575294
915,3.9156626506024095
916,4.048969072164948
917,3.921875
918,3.830578512396694
919,3.973372781065089
920,3.850561797752809
921,3.776923076923077
922,4.179398148148148
923,4.075904677846426
924,3.9798481308411215
925,3.3333333333333335
926,4.1886120996441285
927,4.208333333333333
928,4.0215827338129495
929,3.769230769230769
930,4.22
931,3.89453125
932,3.927480916030534
933,4.045296167247387
934,3.554054054054054
935,3.7916666666666665
936,4.184931506849315
937,3.816666666666667
938,3.676470588235294
939,3.5
940,3.880434782608696
941,3.6041666666666665
942,4.085365853658536
943,3.889473684210526
944,3.617021276595745
945,4.131782945736434
946,3.978723404255319
947,4.114678899082569
948,3.778947368421053
949,3.875
950,4.140883977900552
951,4.142259414225942
952,3.5193548387096776
953,4.08781558726674
954,4.106725146198831
955,4.0859375
956,3.392857142857143
957,3.4285714285714284
958,2.9375
959,3.5945945945945947
960,3.7777777777777777
961,3.4642857142857144
962,3.75
963,3.5135135135135136
964,3.590909090909091
965,3.9461538461538463
966,3.875
967,2.8
968,3.732532751091703
969,4.066558441558442
970,3.7083333333333335
971,3.82183908045977
972,3.4166666666666665
973,4.0390625
974,3.4615384615384617
975,3.25
976,3.4761904761904763
977,3.0
979,3.0
980,3.0
981,2.5384615384615383
982,3.6805555555555554
983,2.75
984,2.5357142857142856
985,3.3333333333333335
986,3.539473684210526
987,3.4166666666666665
988,3.234375
989,2.1
990,2.7613636363636362
991,3.56993006993007
992,2.892857142857143
993,3.475
994,3.9131944444444446
996,2.9713541666666665
997,3.7
998,3.2037037037037037
999,3.26027397260274
1000,3.3076923076923075
1001,2.0
1002,3.7
1003,3.221518987341772
1004,2.7934782608695654
1005,2.4878048780487805
1006,3.276595744680851
1007,3.01271186440678
1008,3.3796296296296298
1009,3.1815286624203822
1010,3.2038216560509554
1011,2.7450980392156863
1012,3.5023809523809524
1013,3.4838709677419355
1014,3.4292929292929295
1015,3.29253112033195
1016,3.3392857142857144
1017,3.613425925925926
1018,3.2195121951219514
1019,3.603244837758112
1020,3.1534772182254196
1021,2.852112676056338
1022,3.615629984051037
1023,3.828042328042328
1024,3.2083333333333335
1025,3.5604395604395602
1026,3.1153846153846154
1027,3.3856548856548856
1028,3.798160173160173
1029,3.4538606403013183
1030,3.1550925925925926
1031,3.3944444444444444
1032,3.602687140115163
1033,3.4166666666666665
1034,3.319277108433735
1035,3.9152173913043478
1036,3.9230938739532832
1037,2.7159685863874348
1038,3.1176470588235294
1039,5.0
1040,3.0
1041,4.031914893617022
1042,3.486458333333333
1043,2.9583333333333335
1044,3.453125
1045,3.5
1046,3.9357142857142855
1047,3.4970703125
1049,3.3783333333333334
1050,3.4936708860759493
1051,3.4761904761904763
1052,3.3333333333333335
1053,3.375
1054,3.4148936170212765
1055,2.763157894736842
1056,3.604651162790698
1057,3.339080459770115
1058,3.2
1059,3.6157975460122698
1060,3.9122965641952985
1061,3.738045738045738
1062,3.875
1063,3.3333333333333335
1065,3.0
1066,4.027777777777778
1067,3.625
1068,3.84375
1069,3.82
1070,3.5
1071,3.1666666666666665
1073,3.7362916902204635
1075,2.75
1076,3.7586206896551726
1077,3.9081885856079404
1078,3.697674418604651
1079,3.8538205980066444
1080,3.9668367346938775
1081,3.5543478260869565
1082,3.787878787878788
1083,3.5549450549450547
1084,3.88031914893617
1085,3.761627906976744
1086,4.067039106145251
1087,3.0833333333333335
1088,3.265034965034965
1089,4.099167482859941
1090,3.908953722334004
1091,2.7847222222222223
1092,3.369597615499255
1093,3.3283898305084745
1094,3.6710526315789473
1095,3.8401084010840107
1096,3.8842364532019706
1097,3.770952380952381
1098,1.875
1099,3.9380952380952383
1100,2.883136094674556
1101,3.440080971659919
1102,2.3333333333333335
1103,3.8132352941176473
1104,3.985054347826087
1105,2.175
1106,1.5
1107,2.4
1109,3.0
1110,2.3333333333333335
1111,3.965217391304348
1112,3.2666666666666666
1113,3.2295081967213113
1114,3.0454545454545454
1115,3.0
1116,3.0
1117,3.3095238095238093
1118,2.0
1119,3.0625
1120,3.5576923076923075
1121,3.2857142857142856
1123,3.625
1124,3.635294117647059
1125,3.6721311475409837
1126,2.6151515151515152
1127,3.619047619047619
1128,3.0132743362831858
1129,3.413978494623656
1130,3.2708333333333335
1131,4.049479166666667
1132,4.148044692737431
1133,2.7142857142857144
1134,3.0
1135,3.085603112840467
1136,4.1670277296360485
1137,3.5
1138,2.75
1139,2.5
1140,3.4
1141,2.5
1142,3.0
1143,2.5
1144,3.2777777777777777
1145,3.5
1146,3.0
1147,4.124434389140271
1148,4.117584745762712
1149,2.8
1150,3.8511904761904763
1151,3.764705882352941
1152,3.5
1153,3.4285714285714284
1154,3.090909090909091
1155,3.0
1156,3.5833333333333335
1157,3.0
1158,3.0
1159,3.0
1160,3.25
1161,3.808641975308642
1162,3.8488372093023258
1163,2.9642857142857144
1164,3.275
1165,3.0
1166,2.6666666666666665
1167,3.17
1168,2.966666666666667
1169,3.875
1170,2.3125
1171,3.6763005780346822
1172,4.160891089108911
1173,3.470059880239521
1174,3.5833333333333335
1175,3.9357142857142855
1176,3.8369565217391304
1177,3.8547008547008548
1178,4.251111111111111
1179,3.6883468834688347
1180,3.6785714285714284
1181,2.8333333333333335
1183,3.6280353200883004
1184,3.581967213114754
1185,3.8588957055214723
1186,3.5104166666666665
1187,3.7244897959183674
1188,3.8752808988764045
1189,4.067484662576687
1190,3.5
1191,2.717391304347826
1192,3.9214285714285713
1193,4.217842323651452
1194,3.5058479532163744
1196,4.152012560662289
1197,4.160745614035088
1198,4.114477611940298
1199,4.011777301927195
1200,4.000264690312335
1201,4.109723461195362
1202,3.5104166666666665
1203,4.243
1204,4.178433889602054
1206,3.9584276018099547
1207,4.139773895169578
1208,4.0868863049095605
1209,4.146341463414634
1210,4.008512544802867
1211,3.9570815450643777
1212,4.221830985915493
1213,4.185185185185185
1214,4.024252039891206
1215,3.735131396957123
1216,3.7523364485981308
1217,4.175806451612903
1218,3.9883040935672516
1219,4.0272660280029475
1220,3.8095823095823094
1221,4.310009718172983
1222,4.027652733118971
1223,4.110262008733624
1224,4.105485232067511
1225,4.074302134646962
1226,4.108391608391608
1227,3.9466666666666668
1228,4.003030303030303
1230,4.027472527472527
1231,3.940265486725664
1232,4.215976331360947
1233,4.095006090133983
1234,4.131088082901554
1235,4.0048828125
1236,4.101694915254237
1237,4.116013071895424
1238,4.1005291005291005
1240,3.9254310344827585
1241,3.7203947368421053
1242,3.985632183908046
1243,3.876068376068376
1244,4.066945606694561
1245,3.923076923076923
1246,3.9630960156760286
1247,4.015831134564643
1248,4.144827586206897
1249,3.8592233009708736
1250,4.100899742930591
1251,3.975
1252,4.150637880274779
1253,3.9148648648648647
1254,4.086750788643533
1255,3.418103448275862
1256,4.115384615384615
1257,3.88
1258,4.029346003353829
1259,3.9935988620199145
1260,4.154545454545454
1261,3.79723991507431
1262,4.107305936073059
1263,3.945288753799392
1264,4.122448979591836
1265,3.8748353096179184
1266,3.9786276715410573
1267,4.085164835164835
1268,3.4872611464968153
1269,4.04625
1270,3.957959454968428
1271,3.7648752399232244
1272,4.034764826175869
1273,4.052941176470588
1274,3.862135922330097
1275,3.597543352601156
1276,4.098995695839311
1277,3.786324786324786
1278,4.003115264797508
1279,3.8392857142857144
1280,4.123076923076923
1281,4.101593625498008
1282,3.6918282548476453
1283,4.021172638436482
1284,4.12540192926045
1285,3.7507861635220126
1286,3.6564625850340136
1287,3.85
1288,4.019461077844311
1289,3.968152866242038
1290,3.5194805194805197
1291,3.9862445414847163
1292,3.986595174262735
1293,4.069808027923211
1295,3.6871508379888267
1296,3.8903061224489797
1297,3.6136363636363638
1298,3.6637055837563453
1299,4.075117370892019
1300,4.113636363636363
1301,3.8698630136986303
1302,3.6831168831168832
1303,4.016746411483253
1304,4.059239130434783
1305,3.900735294117647
1306,3.3125
1307,3.8606102635228847
1308,2.0
1309,2.0
1310,3.775
1311,1.8125
1312,3.607142857142857
1313,2.8
1314,2.5
1315,2.0
1316,2.5
1317,3.5357142857142856
1318,2.888888888888889
1319,2.0
1320,3.0783208020050123
1321,3.559550561797753
1322,1.525
1323,1.64
1324,1.71875
1325,1.3333333333333333
1326,1.8428571428571427
1327,2.948369565217391
1328,2.0
1329,2.525
1330,2.784313725490196
1331,3.0166666666666666
1332,3.0121951219512195
1333,3.719373219373219
1334,3.146875
1335,1.3888888888888888
1336,2.375
1337,3.4642857142857144
1339,3.483274647887324
1340,3.792372881355932
1341,2.8
1342,3.0730593607305936
1343,3.574909747292419
1344,3.8
1345,3.4964850615114234
1346,3.05
1347,3.2975460122699385
1348,3.8253275109170306
1349,3.8333333333333335
1350,3.6028571428571428
1351,2.78
1352,3.227272727272727
1353,3.406015037593985
1354,3.911627906976744
1355,3.2755102040816326
1356,3.6649659863945576
1357,3.9541284403669725
1358,4.043301759133965
1359,2.48125
1360,1.75
1361,4.042553191489362
1363,3.018867924528302
1364,2.9545454545454546
1365,3.5254237288135593
1366,3.3513513513513513
1367,3.026022304832714
1368,2.0
1369,2.7142857142857144
1370,3.448084677419355
1371,3.142857142857143
1372,3.267857142857143
1373,2.8443396226415096
1374,3.6979936642027456
1375,3.2634228187919465
1376,3.4348993288590606
1377,3.0713399503722085
1378,3.282442748091603
1379,2.9973262032085564
1380,3.3280038759689923
1381,2.040948275862069
1382,2.879032258064516
1383,1.5
1384,3.4375
1385,3.1076115485564304
1386,3.0
1387,3.8054421768707485
1388,2.7158273381294964
1389,1.8623188405797102
1390,3.257425742574257
1391,2.968299711815562
1392,3.607843137254902
1393,3.631236442516269
1394,3.912526997840173
1395,3.4098360655737703
1396,3.6799698795180724
1397,3.5
1398,3.3095238095238093
1399,3.5526315789473686
1400,3.125
1401,3.585
1404,3.236111111111111
1405,2.89453125
1406,3.526315789473684
1407,3.308808808808809
1408,3.7455661664392905
1409,3.016
1410,3.1875
1411,3.7643312101910826
1412,3.5238095238095237
1413,3.3333333333333335
1414,3.228723404255319
1415,3.3333333333333335
1416,3.142857142857143
1417,2.9574468085106385
1419,3.7098765432098766
1420,2.5
1421,2.5
1422,3.1525974025974026
1423,3.388888888888889
1424,2.0
1425,3.2857142857142856
1426,3.1666666666666665
1427,2.864864864864865
1428,3.857142857142857
1429,3.1658767772511847
1430,3.2142857142857144
1431,2.4488636363636362
1432,2.918918918918919
1433,2.0
1434,2.0
1436,3.0
1437,3.71875
1438,2.8896648044692737
1439,2.71875
1440,2.9489795918367347
1441,3.5303951367781155
1442,3.4375
1443,2.8333333333333335
1444,3.0
1445,2.3153846153846156
1446,3.931159420289855
1447,3.475
1448,3.0
1449,3.8623853211009176
1450,3.3095238095238093
1453,2.304123711340206
1454,3.2051282051282053
1455,2.857142857142857
1456,2.267857142857143
1457,3.224852071005917
1458,2.823529411764706
1459,3.270334928229665
1460,2.4545454545454546
1461,2.8461538461538463
1462,1.0
1463,2.925
1464,3.7586805555555554
1465,3.518867924528302
1466,3.813782991202346
