userId,rating_count,percentage
1797,21,0.0014
1808,21,0.0014
1853,21,0.0014
1882,21,0.0014
2000,21,0.0014
2094,21,0.0014
2252,21,0.0014
2279,21,0.0014
2283,21,0.0014
2288,21,0.0014
2293,21,0.0014
2327,21,0.0014
2329,21,0.0014
2372,21,0.0014
2386,21,0.0014
2407,21,0.0014
2423,21,0.0014
2432,21,0.0014
2439,21,0.0014
2487,21,0.0014
2538,21,0.0014
2675,21,0.0014
2689,21,0.0014
2693,21,0.0014
2696,21,0.0014
2708,21,0.0014
2742,21,0.0014
2792,21,0.0014
2891,21,0.0014
2899,21,0.0014
2906,21,0.0014
2943,21,0.0014
3094,21,0.0014
3183,21,0.0014
3195,21,0.0014
3205,21,0.0014
3245,21,0.0014
3301,21,0.0014
3533,21,0.0014
3615,21,0.0014
3681,21,0.0014
3836,21,0.0014
3881,21,0.0014
3885,21,0.0014
4025,21,0.0014
4033,21,0.0014
4065,21,0.0014
4168,21,0.0014
4170,21,0.0014
4188,21,0.0014
4189,21,0.0014
4192,21,0.0014
4226,21,0.0014
4258,21,0.0014
4302,21,0.0014
4449,21,0.0014
4491,21,0.0014
4504,21,0.0014
4583,21,0.0014
4622,21,0.0014
4643,21,0.0014
4690,21,0.0014
4725,21,0.0014
4743,21,0.0014
4903,21,0.0014
4960,21,0.0014
4980,21,0.0014
5005,21,0.0014
5054,21,0.0014
5092,21,0.0014
5130,21,0.0014
5160,21,0.0014
5212,21,0.0014
5286,21,0.0014
5333,21,0.0014
5414,21,0.0014
5430,21,0.0014
5439,21,0.0014
5579,21,0.0014
5626,21,0.0014
5632,21,0.0014
5650,21,0.0014
5668,21,0.0014
5677,21,0.0014
5697,21,0.0014
5821,21,0.0014
5851,21,0.0014
5892,21,0.0014
5908,21,0.0014
5954,21,0.0014
5963,21,0.0014
6071,21,0.0014
6129,21,0.0014
6322,21,0.0014
6341,21,0.0014
6433,21,0.0014
6449,21,0.0014
6547,21,0.0014
6552,21,0.0014
6614,21,0.0014
6632,21,0.0014
6692,21,0.0014
6708,21,0.0014
6720,21,0.0014
6734,21,0.0014
6792,21,0.0014
6850,21,0.0014
6912,21,0.0014
6925,21,0.0014
6943,21,0.0014
6951,21,0.0014
7072,21,0.0014
7198,21,0.0014
7238,21,0.0014
7313,21,0.0014
7315,21,0.0014
7402,21,0.0014
7413,21,0.0014
7564,21,0.0014
7640,21,0.0014
7649,21,0.0014
7703,21,0.0014
7780,21,0.0014
7816,21,0.0014
7872,21,0.0014
7885,21,0.0014
7898,21,0.0014
7907,21,0.0014
8006,21,0.0014
8235,21,0.0014
8245,21,0.0014
8412,21,0.0014
8465,21,0.0014
8507,21,0.0014
8518,21,0.0014
8541,21,0.0014
8634,21,0.0014
8667,21,0.0014
8713,21,0.0014
8727,21,0.0014
8749,21,0.0014
8758,21,0.0014
8808,21,0.0014
8844,21,0.0014
9058,21,0.0014
9127,21,0.0014
9175,21,0.0014
9191,21,0.0014
9202,21,0.0014
9208,21,0.0014
9306,21,0.0014
9387,21,0.0014
9433,21,0.0014
9542,21,0.0014
9618,21,0.0014
9636,21,0.0014
9720,21,0.0014
9794,21,0.0014
9814,21,0.0014
9924,21,0.0014
9965,21,0.0014
9989,21,0.0014
10004,21,0.0014
22,22,0.00147
42,22,0.00147
74,22,0.00147
79,22,0.00147
250,22,0.00147
330,22,0.00147
457,22,0.00147
500,22,0.00147
505,22,0.00147
553,22,0.00147
574,22,0.00147
643,22,0.00147
667,22,0.00147
678,22,0.00147
683,22,0.00147
733,22,0.00147
811,22,0.00147
850,22,0.00147
884,22,0.00147
885,22,0.00147
929,22,0.00147
945,22,0.00147
971,22,0.00147
989,22,0.00147
1002,22,0.00147
1047,22,0.00147
1084,22,0.00147
1098,22,0.00147
1100,22,0.00147
1206,22,0.00147
1248,22,0.00147
1257,22,0.00147
1285,22,0.00147
1388,22,0.00147
1394,22,0.00147
1403,22,0.00147
1406,22,0.00147
1455,22,0.00147
1500,22,0.00147
1534,22,0.00147
1580,22,0.00147
1664,22,0.00147
1705,22,0.00147
1768,22,0.00147
1826,22,0.00147
1878,22,0.00147
1952,22,0.00147
2041,22,0.00147
2149,22,0.00147
2296,22,0.00147
2303,22,0.00147
2394,22,0.00147
2542,22,0.00147
2553,22,0.00147
2566,22,0.00147
2613,22,0.00147
2621,22,0.00147
2654,22,0.00147
2655,22,0.00147
2670,22,0.00147
2697,22,0.00147
2722,22,0.00147
2729,22,0.00147
2753,22,0.00147
2824,22,0.00147
2880,22,0.00147
2893,22,0.00147
2907,22,0.00147
2940,22,0.00147
3031,22,0.00147
3037,22,0.00147
3068,22,0.00147
3117,22,0.00147
3119,22,0.00147
3156,22,0.00147
3203,22,0.00147
3249,22,0.00147
3261,22,0.00147
3294,22,0.00147
3377,22,0.00147
3658,22,0.00147
3744,22,0.00147
3764,22,0.00147
3769,22,0.00147
3839,22,0.00147
3878,22,0.00147
3896,22,0.00147
3907,22,0.00147
3936,22,0.00147
4012,22,0.00147
4095,22,0.00147
4232,22,0.00147
4247,22,0.00147
4306,22,0.00147
4431,22,0.00147
4435,22,0.00147
4553,22,0.00147
4702,22,0.00147
4704,22,0.00147
4739,22,0.00147
4747,22,0.00147
4834,22,0.00147
4853,22,0.00147
4856,22,0.00147
4925,22,0.00147
4947,22,0.00147
4977,22,0.00147
4978,22,0.00147
5006,22,0.00147
5025,22,0.00147
5035,22,0.00147
5039,22,0.00147
5065,22,0.00147
5102,22,0.00147
5110,22,0.00147
5220,22,0.00147
5277,22,0.00147
5310,22,0.00147
5433,22,0.00147
5461,22,0.00147
5585,22,0.00147
5665,22,0.00147
5701,22,0.00147
5721,22,0.00147
5747,22,0.00147
6059,22,0.00147
6107,22,0.00147
6136,22,0.00147
6161,22,0.00147
6227,22,0.00147
6232,22,0.00147
6329,22,0.00147
6383,22,0.00147
6413,22,0.00147
6450,22,0.00147
6540,22,0.00147
6541,22,0.00147
6616,22,0.00147
6625,22,0.00147
6645,22,0.00147
6691,22,0.00147
6696,22,0.00147
6767,22,0.00147
6806,22,0.00147
6830,22,0.00147
6887,22,0.00147
6900,22,0.00147
7019,22,0.00147
7021,22,0.00147
7098,22,0.00147
7119,22,0.00147
7154,22,0.00147
7275,22,0.00147
7349,22,0.00147
7407,22,0.00147
7423,22,0.00147
7626,22,0.00147
7631,22,0.00147
7679,22,0.00147
7750,22,0.00147
8031,22,0.00147
8067,22,0.00147
8119,22,0.00147
8140,22,0.00147
8340,22,0.00147
8374,22,0.00147
8439,22,0.00147
8514,22,0.00147
8558,22,0.00147
8583,22,0.00147
8638,22,0.00147
8708,22,0.00147
8834,22,0.00147
8922,22,0.00147
8971,22,0.00147
8983,22,0.00147
9002,22,0.00147
9091,22,0.00147
9139,22,0.00147
9327,22,0.00147
9383,22,0.00147
9467,22,0.00147
9531,22,0.00147
9603,22,0.00147
9637,22,0.00147
9674,22,0.00147
9736,22,0.00147
9746,22,0.00147
9756,22,0.00147
9771,22,0.00147
9784,22,0.00147
9803,22,0.00147
9832,22,0.00147
9860,22,0.00147
9889,22,0.00147
9975,22,0.00147
9988,22,0.00147
33,23,0.00153
81,23,0.00153
111,23,0.00153
299,23,0.00153
448,23,0.00153
476,23,0.00153
589,23,0.00153
878,23,0.00153
946,23,0.00153
950,23,0.00153
970,23,0.00153
1035,23,0.00153
1045,23,0.00153
1102,23,0.00153
1135,23,0.00153
1144,23,0.00153
1216,23,0.00153
1615,23,0.00153
1635,23,0.00153
1730,23,0.00153
1739,23,0.00153
1771,23,0.00153
1856,23,0.00153
2029,23,0.00153
2051,23,0.00153
2081,23,0.00153
2159,23,0.00153
2302,23,0.00153
2305,23,0.00153
2384,23,0.00153
2506,23,0.00153
2521,23,0.00153
2575,23,0.00153
2586,23,0.00153
2628,23,0.00153
2684,23,0.00153
2757,23,0.00153
2758,23,0.00153
2919,23,0.00153
2942,23,0.00153
2998,23,0.00153
3084,23,0.00153
3096,23,0.00153
3153,23,0.00153
3163,23,0.00153
3200,23,0.00153
3219,23,0.00153
3330,23,0.00153
3331,23,0.00153
3334,23,0.00153
3359,23,0.00153
3384,23,0.00153
3422,23,0.00153
3439,23,0.00153
3452,23,0.00153
3496,23,0.00153
3572,23,0.00153
3575,23,0.00153
3576,23,0.00153
3590,23,0.00153
3651,23,0.00153
3732,23,0.00153
3820,23,0.00153
4007,23,0.00153
4086,23,0.00153
4111,23,0.00153
4333,23,0.00153
4390,23,0.00153
4403,23,0.00153
4455,23,0.00153
4578,23,0.00153
4662,23,0.00153
4686,23,0.00153
4706,23,0.00153
4731,23,0.00153
4789,23,0.00153
4836,23,0.00153
4906,23,0.00153
4954,23,0.00153
4967,23,0.00153
4971,23,0.00153
5009,23,0.00153
5265,23,0.00153
5280,23,0.00153
5356,23,0.00153
5453,23,0.00153
5500,23,0.00153
5555,23,0.00153
5559,23,0.00153
5612,23,0.00153
5614,23,0.00153
5618,23,0.00153
5675,23,0.00153
5702,23,0.00153
5748,23,0.00153
5930,23,0.00153
6007,23,0.00153
6032,23,0.00153
6155,23,0.00153
6160,23,0.00153
6222,23,0.00153
6288,23,0.00153
6308,23,0.00153
6323,23,0.00153
6347,23,0.00153
6350,23,0.00153
6355,23,0.00153
6454,23,0.00153
6741,23,0.00153
6883,23,0.00153
7009,23,0.00153
7064,23,0.00153
7091,23,0.00153
7190,23,0.00153
7252,23,0.00153
7311,23,0.00153
7312,23,0.00153
7390,23,0.00153
7452,23,0.00153
7459,23,0.00153
7468,23,0.00153
7482,23,0.00153
7486,23,0.00153
7508,23,0.00153
7549,23,0.00153
7601,23,0.00153
7632,23,0.00153
7726,23,0.00153
7765,23,0.00153
7873,23,0.00153
7911,23,0.00153
7960,23,0.00153
8099,23,0.00153
8247,23,0.00153
8266,23,0.00153
8279,23,0.00153
8314,23,0.00153
8342,23,0.00153
8386,23,0.00153
8404,23,0.00153
8425,23,0.00153
8438,23,0.00153
8444,23,0.00153
8493,23,0.00153
8508,23,0.00153
8551,23,0.00153
8659,23,0.00153
8813,23,0.00153
8823,23,0.00153
8936,23,0.00153
9004,23,0.00153
9048,23,0.00153
9066,23,0.00153
9117,23,0.00153
9192,23,0.00153
9218,23,0.00153
9259,23,0.00153
9394,23,0.00153
9410,23,0.00153
9559,23,0.00153
9763,23,0.00153
9931,23,0.00153
11,24,0.0016
16,24,0.0016
232,24,0.0016
269,24,0.0016
286,24,0.0016
311,24,0.0016
340,24,0.0016
438,24,0.0016
573,24,0.0016
684,24,0.0016
759,24,0.0016
778,24,0.0016
784,24,0.0016
796,24,0.0016
838,24,0.0016
867,24,0.0016
890,24,0.0016
914,24,0.0016
940,24,0.0016
1266,24,0.0016
1389,24,0.0016
1457,24,0.0016
1542,24,0.0016
1565,24,0.0016
1568,24,0.0016
1634,24,0.0016
1713,24,0.0016
1742,24,0.0016
1802,24,0.0016
1804,24,0.0016
1809,24,0.0016
1884,24,0.0016
1895,24,0.0016
1937,24,0.0016
2043,24,0.0016
2055,24,0.0016
2059,24,0.0016
2120,24,0.0016
2170,24,0.0016
2205,24,0.0016
2286,24,0.0016
2366,24,0.0016
2417,24,0.0016
2433,24,0.0016
2541,24,0.0016
2551,24,0.0016
2612,24,0.0016
2800,24,0.0016
2912,24,0.0016
2927,24,0.0016
2964,24,0.0016
3000,24,0.0016
3076,24,0.0016
3158,24,0.0016
3193,24,0.0016
3209,24,0.0016
3233,24,0.0016
3338,24,0.0016
3401,24,0.0016
3406,24,0.0016
3478,24,0.0016
3491,24,0.0016
3521,24,0.0016
3709,24,0.0016
3761,24,0.0016
4137,24,0.0016
4151,24,0.0016
4157,24,0.0016
4263,24,0.0016
4264,24,0.0016
4266,24,0.0016
4315,24,0.0016
4484,24,0.0016
4514,24,0.0016
4531,24,0.0016
4652,24,0.0016
4714,24,0.0016
4720,24,0.0016
4788,24,0.0016
4800,24,0.0016
4939,24,0.0016
5029,24,0.0016
5075,24,0.0016
5111,24,0.0016
5154,24,0.0016
5156,24,0.0016
5175,24,0.0016
5185,24,0.0016
5186,24,0.0016
5210,24,0.0016
5344,24,0.0016
5355,24,0.0016
5459,24,0.0016
5484,24,0.0016
5502,24,0.0016
5552,24,0.0016
5571,24,0.0016
5648,24,0.0016
5765,24,0.0016
5789,24,0.0016
5791,24,0.0016
5918,24,0.0016
5920,24,0.0016
5924,24,0.0016
5934,24,0.0016
5949,24,0.0016
5977,24,0.0016
6034,24,0.0016
6078,24,0.0016
6166,24,0.0016
6259,24,0.0016
6411,24,0.0016
6415,24,0.0016
6421,24,0.0016
6459,24,0.0016
6488,24,0.0016
6617,24,0.0016
6725,24,0.0016
6798,24,0.0016
6863,24,0.0016
6864,24,0.0016
7020,24,0.0016
7043,24,0.0016
7055,24,0.0016
7125,24,0.0016
7205,24,0.0016
7326,24,0.0016
7392,24,0.0016
7398,24,0.0016
7415,24,0.0016
7484,24,0.0016
7523,24,0.0016
7612,24,0.0016
7767,24,0.0016
7781,24,0.0016
7817,24,0.0016
7829,24,0.0016
7908,24,0.0016
7984,24,0.0016
7990,24,0.0016
7997,24,0.0016
8201,24,0.0016
8238,24,0.0016
8306,24,0.0016
8381,24,0.0016
8393,24,0.0016
8424,24,0.0016
8450,24,0.0016
8464,24,0.0016
8548,24,0.0016
8630,24,0.0016
8691,24,0.0016
9014,24,0.0016
9176,24,0.0016
9272,24,0.0016
9312,24,0.0016
9472,24,0.0016
9547,24,0.0016
9606,24,0.0016
9846,24,0.0016
9882,24,0.0016
9887,24,0.0016
9912,24,0.0016
10001,24,0.0016
7,25,0.00167
24,25,0.00167
48,25,0.00167
49,25,0.00167
157,25,0.00167
180,25,0.00167
192,25,0.00167
339,25,0.00167
367,25,0.00167
389,25,0.00167
451,25,0.00167
508,25,0.00167
510,25,0.00167
525,25,0.00167
529,25,0.00167
533,25,0.00167
616,25,0.00167
621,25,0.00167
681,25,0.00167
724,25,0.00167
831,25,0.00167
908,25,0.00167
1217,25,0.00167
1236,25,0.00167
1237,25,0.00167
1332,25,0.00167
1515,25,0.00167
1658,25,0.00167
1665,25,0.00167
1931,25,0.00167
1951,25,0.00167
2011,25,0.00167
2117,25,0.00167
2175,25,0.00167
2221,25,0.00167
2227,25,0.00167
2234,25,0.00167
2285,25,0.00167
2331,25,0.00167
2338,25,0.00167
2438,25,0.00167
2528,25,0.00167
2546,25,0.00167
2547,25,0.00167
2574,25,0.00167
2578,25,0.00167
2639,25,0.00167
2737,25,0.00167
2798,25,0.00167
2822,25,0.00167
2868,25,0.00167
2877,25,0.00167
2928,25,0.00167
3054,25,0.00167
3140,25,0.00167
3149,25,0.00167
3157,25,0.00167
3160,25,0.00167
3217,25,0.00167
3328,25,0.00167
3365,25,0.00167
3386,25,0.00167
3393,25,0.00167
3402,25,0.00167
3415,25,0.00167
3471,25,0.00167
3488,25,0.00167
3529,25,0.00167
3579,25,0.00167
3586,25,0.00167
3643,25,0.00167
3762,25,0.00167
4093,25,0.00167
4199,25,0.00167
4225,25,0.00167
4318,25,0.00167
4369,25,0.00167
4381,25,0.00167
4417,25,0.00167
4485,25,0.00167
4535,25,0.00167
4582,25,0.00167
4679,25,0.00167
4684,25,0.00167
4746,25,0.00167
4750,25,0.00167
4751,25,0.00167
4791,25,0.00167
4814,25,0.00167
4847,25,0.00167
4852,25,0.00167
4876,25,0.00167
4990,25,0.00167
5010,25,0.00167
5013,25,0.00167
5171,25,0.00167
5248,25,0.00167
5282,25,0.00167
5292,25,0.00167
5574,25,0.00167
5655,25,0.00167
5657,25,0.00167
5766,25,0.00167
5832,25,0.00167
5856,25,0.00167
5914,25,0.00167
5917,25,0.00167
6045,25,0.00167
6049,25,0.00167
6110,25,0.00167
6133,25,0.00167
6159,25,0.00167
6235,25,0.00167
6287,25,0.00167
6410,25,0.00167
6458,25,0.00167
6468,25,0.00167
6500,25,0.00167
6544,25,0.00167
6556,25,0.00167
6567,25,0.00167
6676,25,0.00167
6706,25,0.00167
6717,25,0.00167
6749,25,0.00167
6928,25,0.00167
6938,25,0.00167
7092,25,0.00167
7104,25,0.00167
7124,25,0.00167
7147,25,0.00167
7164,25,0.00167
7202,25,0.00167
7347,25,0.00167
7400,25,0.00167
7421,25,0.00167
7451,25,0.00167
7569,25,0.00167
7828,25,0.00167
7832,25,0.00167
7897,25,0.00167
8082,25,0.00167
8178,25,0.00167
8195,25,0.00167
8206,25,0.00167
8213,25,0.00167
8405,25,0.00167
8411,25,0.00167
8426,25,0.00167
8457,25,0.00167
8522,25,0.00167
8534,25,0.00167
8540,25,0.00167
8591,25,0.00167
8678,25,0.00167
8704,25,0.00167
8756,25,0.00167
8788,25,0.00167
8806,25,0.00167
8829,25,0.00167
8914,25,0.00167
8924,25,0.00167
9110,25,0.00167
9203,25,0.00167
9204,25,0.00167
9252,25,0.00167
9314,25,0.00167
9351,25,0.00167
9491,25,0.00167
9517,25,0.00167
9528,25,0.00167
9545,25,0.00167
9582,25,0.00167
9731,25,0.00167
9760,25,0.00167
9798,25,0.00167
9841,25,0.00167
9906,25,0.00167
9944,25,0.00167
10015,25,0.00167
6,26,0.00173
191,26,0.00173
205,26,0.00173
384,26,0.00173
637,26,0.00173
651,26,0.00173
662,26,0.00173
742,26,0.00173
814,26,0.00173
874,26,0.00173
990,26,0.00173
1006,26,0.00173
1016,26,0.00173
1125,26,0.00173
1181,26,0.00173
1191,26,0.00173
1360,26,0.00173
1381,26,0.00173
1531,26,0.00173
1591,26,0.00173
1668,26,0.00173
1910,26,0.00173
1999,26,0.00173
2062,26,0.00173
2160,26,0.00173
2307,26,0.00173
2382,26,0.00173
2411,26,0.00173
2486,26,0.00173
2513,26,0.00173
2548,26,0.00173
2643,26,0.00173
2661,26,0.00173
2726,26,0.00173
2815,26,0.00173
2967,26,0.00173
2997,26,0.00173
3021,26,0.00173
3082,26,0.00173
3122,26,0.00173
3269,26,0.00173
3348,26,0.00173
3420,26,0.00173
3426,26,0.00173
3460,26,0.00173
3473,26,0.00173
3674,26,0.00173
3767,26,0.00173
3801,26,0.00173
3920,26,0.00173
4066,26,0.00173
4213,26,0.00173
4311,26,0.00173
4356,26,0.00173
4363,26,0.00173
4585,26,0.00173
4616,26,0.00173
4637,26,0.00173
4905,26,0.00173
5021,26,0.00173
5046,26,0.00173
5049,26,0.00173
5179,26,0.00173
5241,26,0.00173
5263,26,0.00173
5272,26,0.00173
5330,26,0.00173
5395,26,0.00173
5412,26,0.00173
5534,26,0.00173
5563,26,0.00173
5664,26,0.00173
5723,26,0.00173
5726,26,0.00173
5797,26,0.00173
5811,26,0.00173
5816,26,0.00173
5827,26,0.00173
5895,26,0.00173
5904,26,0.00173
5906,26,0.00173
5927,26,0.00173
6041,26,0.00173
6053,26,0.00173
6060,26,0.00173
6314,26,0.00173
6319,26,0.00173
6367,26,0.00173
6597,26,0.00173
6927,26,0.00173
7005,26,0.00173
7102,26,0.00173
7142,26,0.00173
7282,26,0.00173
7292,26,0.00173
7310,26,0.00173
7433,26,0.00173
7547,26,0.00173
7548,26,0.00173
7554,26,0.00173
7555,26,0.00173
7722,26,0.00173
7732,26,0.00173
7769,26,0.00173
7825,26,0.00173
7884,26,0.00173
7925,26,0.00173
7973,26,0.00173
8030,26,0.00173
8105,26,0.00173
8134,26,0.00173
8341,26,0.00173
8380,26,0.00173
8468,26,0.00173
8478,26,0.00173
8529,26,0.00173
8530,26,0.00173
8546,26,0.00173
8631,26,0.00173
8737,26,0.00173
8828,26,0.00173
8878,26,0.00173
8886,26,0.00173
8912,26,0.00173
9052,26,0.00173
9245,26,0.00173
9265,26,0.00173
9473,26,0.00173
9565,26,0.00173
9610,26,0.00173
9632,26,0.00173
9767,26,0.00173
9786,26,0.00173
9904,26,0.00173
9916,26,0.00173
9945,26,0.00173
9955,26,0.00173
10010,26,0.00173
10025,26,0.00173
53,27,0.0018
54,27,0.0018
310,27,0.0018
380,27,0.0018
425,27,0.0018
473,27,0.0018
593,27,0.0018
604,27,0.0018
664,27,0.0018
1090,27,0.0018
1169,27,0.0018
1291,27,0.0018
1393,27,0.0018
1461,27,0.0018
1590,27,0.0018
1603,27,0.0018
1622,27,0.0018
1648,27,0.0018
1667,27,0.0018
1766,27,0.0018
1786,27,0.0018
1805,27,0.0018
1982,27,0.0018
2163,27,0.0018
2209,27,0.0018
2529,27,0.0018
2531,27,0.0018
2744,27,0.0018
2749,27,0.0018
2756,27,0.0018
2835,27,0.0018
2849,27,0.0018
2869,27,0.0018
2886,27,0.0018
2903,27,0.0018
2922,27,0.0018
2945,27,0.0018
2986,27,0.0018
2993,27,0.0018
3111,27,0.0018
3130,27,0.0018
3358,27,0.0018
3366,27,0.0018
3435,27,0.0018
3451,27,0.0018
3500,27,0.0018
3584,27,0.0018
3605,27,0.0018
3673,27,0.0018
3752,27,0.0018
3905,27,0.0018
3908,27,0.0018
3979,27,0.0018
4084,27,0.0018
4186,27,0.0018
4244,27,0.0018
4285,27,0.0018
4351,27,0.0018
4395,27,0.0018
4398,27,0.0018
4404,27,0.0018
4428,27,0.0018
4475,27,0.0018
