movieId,average_rating
158282,0.5
158400,0.5
158619,0.5
159423,0.5
159626,0.5
159628,0.5
159721,0.5
160346,0.5
160352,0.5
160416,0.5
160426,0.5
160428,0.5
160452,0.5
160462,0.5
160474,0.5
160577,0.5
160579,0.5
160584,0.5
160734,0.5
160744,0.5
161022,0.5
161190,0.5
161770,0.5
161864,0.5
162536,0.5
162576,0.5
163066,0.5
163641,0.5
163783,0.5
164635,0.5
164869,0.5
164945,0.5
165171,0.5
165349,0.5
166020,0.5
166181,0.5
166589,0.5
166657,0.5
167130,0.5
167764,0.5
168488,0.5
168540,0.5
168634,0.5
168846,0.5
169008,0.5
169290,0.5
169298,0.5
170281,0.5
170371,0.5
170391,0.5
170789,0.5
171193,0.5
171561,0.5
171631,0.5
171799,0.5
171875,0.5
171985,0.5
172065,0.5
172231,0.5
173011,0.5
173081,0.5
173115,0.5
173121,0.5
173229,0.5
173531,0.5
173613,0.5
173733,0.5
173737,0.5
173799,0.5
174571,0.5
174697,0.5
174793,0.5
175063,0.5
176195,0.5
176889,0.5
176997,0.5
177161,0.5
177471,0.5
177473,0.5
179081,0.5
179185,0.5
180319,0.5
180437,0.5
182615,0.5
182747,0.5
182987,0.5
183055,0.5
183253,0.5
183391,0.5
183395,0.5
183455,0.5
183987,0.5
184271,0.5
185645,0.5
185659,0.5
185947,0.5
186169,0.5
186251,0.5
186295,0.5
187187,0.5
187309,0.5
187617,0.5
188671,0.5
189137,0.5
189177,0.5
190629,0.5
190745,0.5
190903,0.5
192293,0.5
192571,0.5
193291,0.5
193395,0.5
193575,0.5
193866,0.5
193946,0.5
194618,0.5
194975,0.5
195183,0.5
195779,0.5
195781,0.5
195783,0.5
195785,0.5
196097,0.5
196143,0.5
196145,0.5
196427,0.5
196431,0.5
196511,0.5
197525,0.5
197715,0.5
198099,0.5
198123,0.5
198499,0.5
198687,0.5
198693,0.5
198731,0.5
199446,0.5
200614,0.5
202161,0.5
202767,0.5
203220,0.5
203886,0.5
204506,0.5
204540,0.5
204838,0.5
205421,0.5
206135,0.5
8859,0.656
3574,0.75
5270,0.75
5317,0.75
5535,0.75
5579,0.75
26764,0.75
26792,0.75
56835,0.75
68153,0.75
101127,0.75
105357,0.75
105531,0.75
119687,0.75
140701,0.75
142742,0.75
148097,0.75
152838,0.75
155366,0.75
155832,0.75
159942,0.75
160291,0.75
161920,0.75
162346,0.75
163006,0.75
173711,0.75
183815,0.75
197123,0.75
6352,0.812
118684,0.833
1826,0.896
4775,0.972
403,1.0
642,1.0
643,1.0
644,1.0
739,1.0
812,1.0
816,1.0
826,1.0
878,1.0
1462,1.0
1467,1.0
1510,1.0
1524,1.0
1706,1.0
2317,1.0
2592,1.0
2631,1.0
2698,1.0
2823,1.0
3166,1.0
3227,1.0
3290,1.0
3458,1.0
3772,1.0
4004,1.0
4057,1.0
5031,1.0
5195,1.0
5201,1.0
5402,1.0
5587,1.0
5616,1.0
5774,1.0
5904,1.0
5918,1.0
5920,1.0
6112,1.0
6137,1.0
6600,1.0
7120,1.0
7739,1.0
8747,1.0
8763,1.0
26046,1.0
26098,1.0
26205,1.0
26409,1.0
26429,1.0
26708,1.0
26886,1.0
26933,1.0
26969,1.0
27307,1.0
27786,1.0
27889,1.0
32485,1.0
33655,1.0
42584,1.0
43248,1.0
44234,1.0
46441,1.0
47007,1.0
47918,1.0
48407,1.0
48972,1.0
52548,1.0
61934,1.0
65907,1.0
69374,1.0
69453,1.0
69821,1.0
69964,1.0
71133,1.0
72258,1.0
74257,1.0
74738,1.0
77770,1.0
78111,1.0
78170,1.0
78358,1.0
78642,1.0
78717,1.0
79022,1.0
79124,1.0
80733,1.0
81355,1.0
81427,1.0
82684,1.0
82902,1.0
83115,1.0
83585,1.0
85215,1.0
85323,1.0
86438,1.0
86463,1.0
87689,1.0
87882,1.0
88423,1.0
88603,1.0
89722,1.0
91169,1.0
91250,1.0
92448,1.0
94044,1.0
94301,1.0
95969,1.0
96337,1.0
98558,1.0
98838,1.0
99351,1.0
99502,1.0
100017,1.0
100138,1.0
101303,1.0
103460,1.0
103604,1.0
104610,1.0
104671,1.0
105928,1.0
109602,1.0
109810,1.0
109889,1.0
110004,1.0
110417,1.0
112081,1.0
112112,1.0
112247,1.0
112328,1.0
112469,1.0
112762,1.0
114888,1.0
115008,1.0
115075,1.0
115162,1.0
115244,1.0
115947,1.0
116347,1.0
116821,1.0
117594,1.0
117726,1.0
118870,1.0
119679,1.0
119832,1.0
120464,1.0
120911,1.0
121113,1.0
121209,1.0
121799,1.0
122406,1.0
122441,1.0
123093,1.0
124519,1.0
125047,1.0
125904,1.0
126741,1.0
126747,1.0
127600,1.0
127630,1.0
128177,1.0
128588,1.0
128608,1.0
128812,1.0
129309,1.0
129317,1.0
129358,1.0
129816,1.0
129951,1.0
130376,1.0
130828,1.0
131256,1.0
131262,1.0
131274,1.0
132360,1.0
133549,1.0
134298,1.0
134352,1.0
134354,1.0
134499,1.0
134871,1.0
135983,1.0
135995,1.0
136030,1.0
136536,1.0
136660,1.0
136680,1.0
137423,1.0
137986,1.0
138192,1.0
139239,1.0
139243,1.0
139313,1.0
139463,1.0
139505,1.0
140070,1.0
140092,1.0
140357,1.0
140575,1.0
141135,1.0
142230,1.0
142286,1.0
142440,1.0
142667,1.0
142947,1.0
142975,1.0
143187,1.0
143959,1.0
144480,1.0
144912,1.0
144926,1.0
144980,1.0
145120,1.0
145570,1.0
145590,1.0
145773,1.0
146268,1.0
146390,1.0
147990,1.0
148282,1.0
148616,1.0
148618,1.0
148622,1.0
148624,1.0
148628,1.0
149132,1.0
149332,1.0
149713,1.0
149753,1.0
149894,1.0
151228,1.0
152272,1.0
152346,1.0
153012,1.0
153722,1.0
153750,1.0
154578,1.0
154644,1.0
155543,1.0
155583,1.0
155650,1.0
155683,1.0
156587,1.0
157184,1.0
157379,1.0
157593,1.0
157995,1.0
158420,1.0
158661,1.0
158731,1.0
159175,1.0
159335,1.0
159556,1.0
159622,1.0
159727,1.0
160217,1.0
160337,1.0
160575,1.0
161012,1.0
161171,1.0
161830,1.0
162290,1.0
163048,1.0
163460,1.0
163545,1.0
164222,1.0
164373,1.0
165095,1.0
165127,1.0
165365,1.0
165531,1.0
165569,1.0
165877,1.0
165891,1.0
166030,1.0
166281,1.0
166401,1.0
167618,1.0
167822,1.0
167904,1.0
167926,1.0
168156,1.0
168430,1.0
168586,1.0
169292,1.0
169296,1.0
169406,1.0
169416,1.0
169678,1.0
169814,1.0
170381,1.0
170567,1.0
170691,1.0
170903,1.0
171109,1.0
171671,1.0
171729,1.0
171767,1.0
171831,1.0
171887,1.0
172433,1.0
172519,1.0
172525,1.0
172531,1.0
172533,1.0
172927,1.0
172961,1.0
173001,1.0
173099,1.0
173105,1.0
173107,1.0
173109,1.0
173113,1.0
173173,1.0
173231,1.0
173543,1.0
173551,1.0
173563,1.0
173565,1.0
173581,1.0
173585,1.0
173643,1.0
173659,1.0
173735,1.0
173739,1.0
173935,1.0
174359,1.0
174449,1.0
174603,1.0
174613,1.0
174675,1.0
174693,1.0
175263,1.0
175487,1.0
175603,1.0
176273,1.0
176289,1.0
176707,1.0
176857,1.0
177029,1.0
177173,1.0
178331,1.0
178429,1.0
178639,1.0
178849,1.0
179187,1.0
179189,1.0
179217,1.0
179403,1.0
179605,1.0
179687,1.0
179785,1.0
179845,1.0
179981,1.0
180445,1.0
181215,1.0
181349,1.0
181473,1.0
181573,1.0
181645,1.0
181673,1.0
181763,1.0
182889,1.0
182903,1.0
182957,1.0
183521,1.0
183625,1.0
183727,1.0
183813,1.0
183831,1.0
184491,1.0
184731,1.0
184911,1.0
185557,1.0
186001,1.0
187109,1.0
187591,1.0
188201,1.0
188491,1.0
188533,1.0
188857,1.0
188911,1.0
189787,1.0
191165,1.0
191703,1.0
192793,1.0
193797,1.0
193990,1.0
194010,1.0
194274,1.0
194414,1.0
194718,1.0
194991,1.0
194993,1.0
195259,1.0
195855,1.0
196147,1.0
196149,1.0
197415,1.0
197679,1.0
198075,1.0
198119,1.0
198139,1.0
198511,1.0
198513,1.0
198691,1.0
198695,1.0
198697,1.0
198829,1.0
198857,1.0
198957,1.0
198965,1.0
199346,1.0
199772,1.0
200052,1.0
201174,1.0
201356,1.0
201905,1.0
202015,1.0
202093,1.0
202195,1.0
202215,1.0
202801,1.0
203026,1.0
203028,1.0
203144,1.0
203184,1.0
203421,1.0
203799,1.0
203831,1.0
203833,1.0
204154,1.0
204176,1.0
204188,1.0
204202,1.0
204388,1.0
204390,1.0
204530,1.0
204626,1.0
204654,1.0
206218,1.0
206351,1.0
206670,1.0
208513,1.0
208515,1.0
3573,1.083
31698,1.116
4781,1.125
5052,1.125
5939,1.125
145096,1.125
8811,1.136
5737,1.154
3026,1.167
5576,1.167
60463,1.167
175673,1.167
6483,1.179
3667,1.2
5739,1.2
54268,1.2
59295,1.2
115414,1.2
2386,1.222
5738,1.222
6587,1.226
1679,1.227
61348,1.244
2258,1.25
3485,1.25
5182,1.25
5441,1.25
5592,1.25
6899,1.25
8290,1.25
8653,1.25
8837,1.25
8878,1.25
26741,1.25
70678,1.25
79166,1.25
95754,1.25
95796,1.25
97324,1.25
105204,1.25
105236,1.25
106421,1.25
112481,1.25
120789,1.25
121122,1.25
121247,1.25
121261,1.25
122737,1.25
132315,1.25
133305,1.25
135791,1.25
149186,1.25
151313,1.25
152461,1.25
154939,1.25
157365,1.25
159028,1.25
160112,1.25
188809,1.25
189149,1.25
192553,1.25
194967,1.25
200118,1.25
5647,1.267
31424,1.269
6371,1.273
1495,1.28
3931,1.3
4691,1.3
85399,1.3
54290,1.308
5672,1.312
3572,1.324
1325,1.333
2235,1.333
2892,1.333
3630,1.333
4382,1.333
6164,1.333
6685,1.333
26226,1.333
53453,1.333
103444,1.333
119224,1.333
131389,1.333
134117,1.333
185991,1.333
187751,1.333
200008,1.333
5248,1.341
5740,1.35
6872,1.362
2887,1.375
3463,1.375
2818,1.385
5734,1.385
1335,1.389
822,1.4
4268,1.4
4445,1.4
6325,1.4
7313,1.4
60649,1.4
161918,1.4
63540,1.409
50798,1.417
2817,1.422
3962,1.425
5106,1.429
135216,1.45
90890,1.461
591,1.5
1106,1.5
1383,1.5
1532,1.5
1698,1.5
1723,1.5
1843,1.5
3149,1.5
3293,1.5
3530,1.5
3820,1.5
4013,1.5
4120,1.5
4408,1.5
4418,1.5
5050,1.5
5084,1.5
5129,1.5
5133,1.5
5183,1.5
5356,1.5
5370,1.5
5371,1.5
5386,1.5
5487,1.5
5559,1.5
5562,1.5
5571,1.5
5736,1.5
5827,1.5
5857,1.5
5886,1.5
5946,1.5
5998,1.5
6080,1.5
6302,1.5
6505,1.5
6556,1.5
6834,1.5
6853,1.5
7185,1.5
7189,1.5
7528,1.5
7750,1.5
8393,1.5
8678,1.5
8687,1.5
8825,1.5
8858,1.5
8940,1.5
26008,1.5
26157,1.5
26404,1.5
26468,1.5
26784,1.5
27158,1.5
27263,1.5
27759,1.5
27765,1.5
32141,1.5
33148,1.5
34511,1.5
39740,1.5
41974,1.5
42763,1.5
43260,1.5
43997,1.5
44243,1.5
46627,1.5
46640,1.5
48649,1.5
51817,1.5
52551,1.5
55292,1.5
56797,1.5
57942,1.5
58411,1.5
60707,1.5
62788,1.5
64750,1.5
67980,1.5
68480,1.5
68590,1.5
69419,1.5
71490,1.5
72833,1.5
73499,1.5
74339,1.5
74404,1.5
74681,1.5
76827,1.5
77941,1.5
79127,1.5
79974,1.5
80870,1.5
83656,1.5
84140,1.5
84293,1.5
84738,1.5
84764,1.5
87173,1.5
87499,1.5
88572,1.5
88589,1.5
88816,1.5
90061,1.5
91834,1.5
91866,1.5
92829,1.5
96024,1.5
96423,1.5
96608,1.5
97042,1.5
97165,1.5
97220,1.5
97799,1.5
98854,1.5
98985,1.5
99820,1.5
100438,1.5
101531,1.5
101708,1.5
102411,1.5
103105,1.5
103175,1.5
103303,1.5
103489,1.5
104513,1.5
104662,1.5
104984,1.5
105079,1.5
105827,1.5
108663,1.5
109104,1.5
112425,1.5
113236,1.5
113476,1.5
113555,1.5
113557,1.5
116213,1.5
116700,1.5
116969,1.5
117340,1.5
117366,1.5
117646,1.5
117738,1.5
118057,1.5
118103,1.5
118206,1.5
118328,1.5
118792,1.5
118922,1.5
119579,1.5
119681,1.5
119689,1.5
121196,1.5
121255,1.5
121324,1.5
121453,1.5
121790,1.5
122037,1.5
122399,1.5
122470,1.5
122482,1.5
122503,1.5
123161,1.5
123174,1.5
124302,1.5
124356,1.5
124725,1.5
125986,1.5
126088,1.5
127027,1.5
128023,1.5
128169,1.5
129490,1.5
130604,1.5
130986,1.5
131088,1.5
131190,1.5
131478,1.5
131484,1.5
131684,1.5
131850,1.5
131912,1.5
132159,1.5
132224,1.5
132486,1.5
132488,1.5
133417,1.5
134575,1.5
135244,1.5
135520,1.5
135528,1.5
135585,1.5
135643,1.5
135699,1.5
135831,1.5
135877,1.5
135965,1.5
136239,1.5
136530,1.5
136664,1.5
136698,1.5
136932,1.5
137066,1.5
137090,1.5
137260,1.5
138166,1.5
138402,1.5
138456,1.5
139018,1.5
139046,1.5
139598,1.5
139759,1.5
139903,1.5
139960,1.5
140521,1.5
140631,1.5
140635,1.5
140838,1.5
141493,1.5
141854,1.5
142150,1.5
142196,1.5
143115,1.5
143896,1.5
144298,1.5
145735,1.5
145857,1.5
147041,1.5
147617,1.5
147895,1.5
147988,1.5
148773,1.5
148805,1.5
148930,1.5
151226,1.5
151905,1.5
151969,1.5
152445,1.5
152689,1.5
152982,1.5
152994,1.5
153000,1.5
153674,1.5
153782,1.5
154162,1.5
154321,1.5
154327,1.5
154917,1.5
154945,1.5
155008,1.5
155679,1.5
155735,1.5
157282,1.5
157387,1.5
157969,1.5
158254,1.5
158540,1.5
158673,1.5
158954,1.5
159853,1.5
160460,1.5
160508,1.5
160581,1.5
162652,1.5
163462,1.5
163470,1.5
163993,1.5
164039,1.5
165217,1.5
165235,1.5
165313,1.5
165601,1.5
165645,1.5
166015,1.5
166615,1.5
167350,1.5
167354,1.5
167698,1.5
167840,1.5
167930,1.5
167990,1.5
168060,1.5
168348,1.5
168470,1.5
168674,1.5
168692,1.5
169282,1.5
170289,1.5
170393,1.5
171153,1.5
171183,1.5
172011,1.5
172709,1.5
173091,1.5
173417,1.5
173439,1.5
173559,1.5
173569,1.5
173583,1.5
173597,1.5
173607,1.5
173649,1.5
173655,1.5
173657,1.5
173689,1.5
174057,1.5
174365,1.5
174473,1.5
174593,1.5
174677,1.5
174929,1.5
175753,1.5
176085,1.5
176855,1.5
176923,1.5
177297,1.5
177353,1.5
177503,1.5
177567,1.5
177987,1.5
178123,1.5
178615,1.5
179191,1.5
179423,1.5
179453,1.5
179593,1.5
179747,1.5
179849,1.5
180313,1.5
180367,1.5
180465,1.5
181235,1.5
181475,1.5
181529,1.5
182829,1.5
183289,1.5
183333,1.5
183379,1.5
183459,1.5
183651,1.5
184205,1.5
184209,1.5
184215,1.5
184315,1.5
184825,1.5
185973,1.5
186331,1.5
186601,1.5
187153,1.5
187521,1.5
188449,1.5
189033,1.5
190087,1.5
190287,1.5
190695,1.5
190755,1.5
190885,1.5
190979,1.5
191213,1.5
192709,1.5
193227,1.5
193605,1.5
193841,1.5
194787,1.5
194931,1.5
195237,1.5
196335,1.5
196381,1.5
196693,1.5
197043,1.5
198791,1.5
200254,1.5
201310,1.5
202765,1.5
204132,1.5
204204,1.5
205090,1.5
205275,1.5
206068,1.5
1322,1.525
42721,1.529
43919,1.551
2974,1.556
32627,1.556
2965,1.562
4123,1.565
4125,1.567
3434,1.571
26828,1.571
175475,1.571
4566,1.583
2449,1.588
1692,1.6
4598,1.6
4879,1.6
27003,1.6
31553,1.6
33966,1.6
166958,1.6
4241,1.603
30883,1.605
3043,1.607
2462,1.609
2368,1.625
5306,1.625
132344,1.625
170046,1.625
1323,1.64
44729,1.658
67867,1.661
3593,1.665
400,1.667
1490,1.667
2623,1.667
2777,1.667
3322,1.667
3666,1.667
3902,1.667
3939,1.667
4288,1.667
4685,1.667
5278,1.667
5724,1.667
6142,1.667
6284,1.667
6689,1.667
7127,1.667
8676,1.667
8904,1.667
60825,1.667
66246,1.667
103050,1.667
105801,1.667
110899,1.667
111373,1.667
147346,1.667
152025,1.667
172587,1.667
2256,1.682
2816,1.685
58291,1.688
57326,1.696
3940,1.7
5746,1.7
5761,1.7
8847,1.7
32666,1.7
33685,1.7
89427,1.7
2516,1.714
5543,1.714
8830,1.714
133824,1.714
57532,1.717
1324,1.719
55257,1.722
7117,1.726
1602,1.727
47516,1.727
89002,1.727
1822,1.731
3390,1.735
132157,1.735
84312,1.738
286,1.75
396,1.75
672,1.75
749,1.75
873,1.75
1360,1.75
1715,1.75
2242,1.75
2319,1.75
2684,1.75
3407,1.75
3891,1.75
4156,1.75
4257,1.75
4425,1.75
4630,1.75
4913,1.75
4944,1.75
5331,1.75
5471,1.75
5534,1.75
5758,1.75
5842,1.75
5895,1.75
6152,1.75
6563,1.75
6628,1.75
6700,1.75
6757,1.75
6928,1.75
6968,1.75
7170,1.75
7292,1.75
7921,1.75
9016,1.75
26494,1.75
27779,1.75
33847,1.75
40964,1.75
42943,1.75
44238,1.75
46915,1.75
51004,1.75
51520,1.75
58287,1.75
65400,1.75
69873,1.75
72330,1.75
74095,1.75
76108,1.75
76119,1.75
78459,1.75
80451,1.75
87802,1.75
89206,1.75
89720,1.75
93923,1.75
93980,1.75
97470,1.75
97966,1.75
98116,1.75
105345,1.75
108476,1.75
110281,1.75
113521,1.75
114849,1.75
116901,1.75
119147,1.75
124869,1.75
125233,1.75
133281,1.75
134843,1.75
135117,1.75
136221,1.75
136618,1.75
139056,1.75
140237,1.75
141930,1.75
142228,1.75
143239,1.75
144070,1.75
148410,1.75
148679,1.75
150772,1.75
151501,1.75
155581,1.75
157059,1.75
160464,1.75
160646,1.75
162316,1.75
164103,1.75
164602,1.75
168174,1.75
170153,1.75
170925,1.75
171867,1.75
172459,1.75
173307,1.75
179369,1.75
179795,1.75
182449,1.75
185169,1.75
185597,1.75
186955,1.75
189205,1.75
189549,1.75
191439,1.75
192429,1.75
192761,1.75
196567,1.75
202479,1.75
174585,1.759
1599,1.762
125916,1.772
1867,1.775
27685,1.778
3564,1.78
6482,1.785
33681,1.786
6995,1.789
810,1.79
2638,1.792
3433,1.794
6827,1.795
1595,1.798
4051,1.8
6153,1.8
6348,1.8
8265,1.8
8829,1.8
54270,1.8
157667,1.8
3268,1.803
2655,1.806
1311,1.812
3941,1.812
6577,1.812
44844,1.812
96448,1.812
8839,1.818
2807,1.823
78893,1.825
2586,1.833
2754,1.833
4461,1.833
4539,1.833
4839,1.833
5424,1.833
5542,1.833
5703,1.833
6267,1.833
7276,1.833
7281,1.833
7989,1.833
8674,1.833
26734,1.833
49735,1.833
71374,1.833
75404,1.833
101060,1.833
114085,1.833
114928,1.833
117065,1.833
128632,1.833
136800,1.833
141692,1.833
160149,1.833
160301,1.833
1326,1.843
4514,1.85
4124,1.851
1760,1.853
2715,1.857
3437,1.857
7725,1.857
100469,1.857
167740,1.857
8387,1.86
1981,1.86
1389,1.862
1739,1.864
8666,1.873
1098,1.875
4807,1.875
5020,1.875
5597,1.875
5701,1.875
5754,1.875
6623,1.875
7186,1.875
32153,1.875
44241,1.875
57041,1.875
79494,1.875
80350,1.875
121129,1.875
129250,1.875
133001,1.875
141926,1.875
155392,1.875
165023,1.875
170405,1.875
173161,1.875
92058,1.885
2555,1.886
3973,1.886
4985,1.889
5539,1.889
50806,1.891
1556,1.897
2487,1.9
4875,1.9
5321,1.9
5735,1.9
6560,1.9
7723,1.9
8701,1.9
8892,1.9
39421,1.9
52715,1.9
101997,1.9
189781,1.9
3768,1.904
2383,1.908
5164,1.909
1731,1.911
4398,1.912
1990,1.917
3716,1.917
89321,1.917
165831,1.917
4471,1.919
3961,1.929
8258,1.929
38294,1.929
59014,1.929
77820,1.929
181,1.932
1989,1.933
5779,1.933
2452,1.938
3665,1.938
194006,1.938
3042,1.941
5501,1.943
2534,1.944
44187,1.944
83177,1.944
2479,1.947
5094,1.948
4580,1.95
141131,1.95
5962,1.952
45852,1.955
94480,1.955
1993,1.955
393,1.958
4567,1.962
1998,1.962
5140,1.964
3821,1.975
2614,1.975
2265,1.976
737,1.978
2149,1.979
2798,1.983
2799,1.984
66,1.986
43558,1.988
5452,1.996
2643,1.998
285,2.0
478,2.0
572,2.0
676,2.0
683,2.0
855,2.0
857,2.0
871,2.0
1001,2.0
1118,2.0
1308,2.0
1309,2.0
1315,2.0
1319,2.0
1328,2.0
1368,2.0
1424,2.0
1433,2.0
1434,2.0
1716,2.0
1720,2.0
1742,2.0
1765,2.0
1796,2.0
1852,2.0
1864,2.0
1899,2.0
2127,2.0
2192,2.0
2274,2.0
2277,2.0
2465,2.0
2484,2.0
2508,2.0
2547,2.0
2576,2.0
2584,2.0
2595,2.0
2703,2.0
2760,2.0
2909,2.0
3001,2.0
3180,2.0
3279,2.0
3353,2.0
3486,2.0
3542,2.0
3595,2.0
3603,2.0
3642,2.0
3664,2.0
3774,2.0
3942,2.0
3976,2.0
4099,2.0
4134,2.0
4172,2.0
4249,2.0
4260,2.0
4364,2.0
4413,2.0
4455,2.0
4556,2.0
4560,2.0
4588,2.0
4637,2.0
4652,2.0
4931,2.0
4997,2.0
5210,2.0
5212,2.0
5277,2.0
5336,2.0
5706,2.0
5790,2.0
5930,2.0
6007,2.0
6018,2.0
6079,2.0
6088,2.0
6089,2.0
6097,2.0
6099,2.0
6108,2.0
6130,2.0
6141,2.0
6172,2.0
6384,2.0
6473,2.0
6698,2.0
6740,2.0
6771,2.0
6843,2.0
7006,2.0
7109,2.0
7411,2.0
7413,2.0
7952,2.0
8137,2.0
8255,2.0
8382,2.0
8628,2.0
8635,2.0
8792,2.0
8812,2.0
8834,2.0
8842,2.0
8843,2.0
8867,2.0
8903,2.0
8935,2.0
26035,2.0
26099,2.0
26137,2.0
26430,2.0
26465,2.0
26470,2.0
26490,2.0
26582,2.0
26682,2.0
26898,2.0
26981,2.0
27239,2.0
27327,2.0
27454,2.0
27455,2.0
27461,2.0
27525,2.0
27587,2.0
30798,2.0
30808,2.0
31004,2.0
31045,2.0
31083,2.0
31431,2.0
32329,2.0
33507,2.0
33832,2.0
33930,2.0
34135,2.0
34189,2.0
35636,2.0
36511,2.0
36576,2.0
37982,2.0
38849,2.0
39524,2.0
43538,2.0
43926,2.0
44161,2.0
44861,2.0
45038,2.0
45047,2.0
45137,2.0
46613,2.0
46713,2.0
46788,2.0
47458,2.0
47482,2.0
49282,2.0
49644,2.0
50541,2.0
50613,2.0
51249,2.0
51921,2.0
52189,2.0
52730,2.0
52891,2.0
53004,2.0
53967,2.0
54274,2.0
54493,2.0
55462,2.0
57223,2.0
57513,2.0
58324,2.0
58722,2.0
59840,2.0
59842,2.0
60044,2.0
60179,2.0
60243,2.0
60479,2.0
61285,2.0
61467,2.0
61628,2.0
62916,2.0
64153,2.0
66105,2.0
66549,2.0
67457,2.0
67748,2.0
67894,2.0
68965,2.0
69061,2.0
69199,2.0
69442,2.0
69704,2.0
70607,2.0
71409,2.0
71482,2.0
71494,2.0
71591,2.0
71675,2.0
72552,2.0
72628,2.0
72840,2.0
72842,2.0
72958,2.0
73501,2.0
73678,2.0
73741,2.0
74014,2.0
74300,2.0
74446,2.0
75386,2.0
75392,2.0
75816,2.0
76130,2.0
76147,2.0
76860,2.0
77143,2.0
77339,2.0
77449,2.0
77665,2.0
78184,2.0
78410,2.0
79545,2.0
79805,2.0
79824,2.0
80074,2.0
80144,2.0
80295,2.0
80456,2.0
80487,2.0
80903,2.0
80990,2.0
81087,2.0
81312,2.0
81441,2.0
81495,2.0
82108,2.0
82186,2.0
82302,2.0
82366,2.0
82676,2.0
82980,2.0
83334,2.0
83664,2.0
83842,2.0
84974,2.0
85209,2.0
85298,2.0
86137,2.0
86642,2.0
86837,2.0
87425,2.0
87435,2.0
87804,2.0
87923,2.0
88135,2.0
88979,2.0
89580,2.0
89632,2.0
89881,2.0
90292,2.0
91655,2.0
91766,2.0
92106,2.0
92325,2.0
92730,2.0
93659,2.0
93693,2.0
94112,2.0
94299,2.0
94314,2.0
94403,2.0
94537,2.0
94542,2.0
94672,2.0
94679,2.0
94806,2.0
94839,2.0
94900,2.0
94957,2.0
94998,2.0
95695,2.0
96064,2.0
96530,2.0
96732,2.0
96773,2.0
96947,2.0
97119,2.0
97390,2.0
97858,2.0
97968,2.0
97986,2.0
98052,2.0
98475,2.0
98501,2.0
98621,2.0
98842,2.0
99287,2.0
99327,2.0
99417,2.0
100167,2.0
100423,2.0
100496,2.0
100579,2.0
100727,2.0
101489,2.0
101747,2.0
101756,2.0
101770,2.0
102535,2.0
102760,2.0
103333,2.0
103671,2.0
103982,2.0
104760,2.0
104829,2.0
104996,2.0
105382,2.0
105620,2.0
105811,2.0
106170,2.0
107304,2.0
107505,2.0
107682,2.0
107867,2.0
107912,2.0
108243,2.0
108271,2.0
108468,2.0
109897,2.0
110352,2.0
111447,2.0
111789,2.0
112023,2.0
112299,2.0
112705,2.0
112735,2.0
113033,2.0
113060,2.0
113674,2.0
113707,2.0
114396,2.0
114461,2.0
114752,2.0
114766,2.0
114856,2.0
114861,2.0
114947,2.0
115071,2.0
115258,2.0
